exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,rotulo,coluna,cod_conta,conta,valor
2017,RREO,6,B,Prefeitura Municipal de Capivari de Baixo - SC,4203956,SC,23982,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1522766.87
2017,RREO,6,B,Prefeitura Municipal de Catanduvas - SC,4204004,SC,10503,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1344598.96
2017,RREO,6,B,Prefeitura Municipal de Caxambu do Sul - SC,4204103,SC,3939,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,332166.73
2017,RREO,6,B,Prefeitura Municipal de Chapecó - SC,4204202,SC,209553,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,23347241.72
2017,RREO,6,B,Prefeitura Municipal de Cocal do Sul - SC,4204251,SC,16301,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,3528964.15
2017,RREO,6,B,Prefeitura Municipal de Concórdia - SC,4204301,SC,73206,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,5350250.66
2017,RREO,6,B,Prefeitura Municipal de Cordilheira Alta - SC,4204350,SC,4253,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1346605.91
2017,RREO,6,B,Prefeitura Municipal de Coronel Freitas - SC,4204400,SC,10165,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,3833007.76
2017,RREO,6,B,Prefeitura Municipal de Coronel Martins - SC,4204459,SC,2541,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,816936.99
2017,RREO,6,B,Prefeitura Municipal de Corupá - SC,4204509,SC,15337,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2996390.44
2017,RREO,6,B,Prefeitura Municipal de Correia Pinto - SC,4204558,SC,13591,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1537596.52
2017,RREO,6,B,Prefeitura Municipal de Criciúma - SC,4204608,SC,209153,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,21628111.45
2017,RREO,6,B,Prefeitura Municipal de Cunha Porã - SC,4204707,SC,11020,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1115080.68
2017,RREO,6,B,Prefeitura Municipal de Cunhataí - SC,4204756,SC,1949,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,888765.18
2017,RREO,6,B,Prefeitura Municipal de Curitibanos - SC,4204806,SC,39399,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,9563134.93
2017,RREO,6,B,Prefeitura Municipal de Descanso - SC,4204905,SC,8452,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,407596.36
2017,RREO,6,B,Prefeitura Municipal de Dionísio Cerqueira - SC,4205001,SC,15395,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,586557.2
2017,RREO,6,B,Prefeitura Municipal de Dona Emma - SC,4205100,SC,4039,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,813506.98
2017,RREO,6,B,Prefeitura Municipal de Doutor Pedrinho - SC,4205159,SC,3990,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1002789.64
2017,RREO,6,B,Prefeitura Municipal de Entre Rios - SC,4205175,SC,3167,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,945822.94
2017,RREO,6,B,Prefeitura Municipal de Erval Velho - SC,4205209,SC,4472,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1789355.08
2017,RREO,6,B,Prefeitura Municipal de Faxinal dos Guedes - SC,4205308,SC,10758,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2916910.57
2017,RREO,6,B,Prefeitura Municipal de Flor do Sertão - SC,4205357,SC,1597,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,441277.65
2017,RREO,6,B,Prefeitura Municipal de Florianópolis - SC,4205407,SC,477798,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,57997552.42
2017,RREO,6,B,Prefeitura Municipal de Formosa do Sul - SC,4205431,SC,2562,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1772560.29
2017,RREO,6,B,Prefeitura Municipal de Fraiburgo - SC,4205506,SC,36102,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,4254745.01
2017,RREO,6,B,Prefeitura Municipal de Frei Rogério - SC,4205555,SC,2197,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,740477.71
2017,RREO,6,B,Prefeitura Municipal de Galvão - SC,4205605,SC,3137,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,117546.25
2017,RREO,6,B,Prefeitura Municipal de Garopaba - SC,4205704,SC,21573,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,3451606.92
2017,RREO,6,B,Prefeitura Municipal de Gaspar - SC,4205902,SC,66213,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,10620624.31
2017,RREO,6,B,Prefeitura Municipal de Grão Pará - SC,4206108,SC,6507,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,647315.32
2017,RREO,6,B,Prefeitura Municipal de Gravatal - SC,4206207,SC,11313,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1672695.48
2017,RREO,6,B,Prefeitura Municipal de Guabiruba - SC,4206306,SC,22174,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,3903736.97
2017,RREO,6,B,Prefeitura Municipal de Guaraciaba - SC,4206405,SC,10316,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1221559.29
2017,RREO,6,B,Prefeitura Municipal de Guarujá do Sul - SC,4206603,SC,5118,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,995353.84
2017,RREO,6,B,Prefeitura Municipal de Guatambú - SC,4206652,SC,4736,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1472069.11
2017,RREO,6,B,Prefeitura Municipal de Herval d'Oeste - SC,4206702,SC,22324,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,583249.08
2017,RREO,6,B,Prefeitura Municipal de Ibiam - SC,4206751,SC,1968,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,272214.85
2017,RREO,6,B,Prefeitura Municipal de Ibicaré - SC,4206801,SC,3290,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,604239.28
2017,RREO,6,B,Prefeitura Municipal de Ibirama - SC,4206900,SC,18567,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2715619.05
2017,RREO,6,B,Prefeitura Municipal de Içara - SC,4207007,SC,53998,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,22367049.04
2017,RREO,6,B,Prefeitura Municipal de Imaruí - SC,4207205,SC,10752,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1627026.84
2017,RREO,6,B,Prefeitura Municipal de Indaial - SC,4207502,SC,65000,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,21941938.31
2017,RREO,6,B,Prefeitura Municipal de Iomerê - SC,4207577,SC,2899,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1846270.63
2017,RREO,6,B,Prefeitura Municipal de Ipira - SC,4207601,SC,4599,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1602254.2
2017,RREO,6,B,Prefeitura Municipal de Ipuaçu - SC,4207684,SC,7331,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2086327.91
2017,RREO,6,B,Prefeitura Municipal de Ipumirim - SC,4207700,SC,7530,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1688730.98
2017,RREO,6,B,Prefeitura Municipal de Iraceminha - SC,4207759,SC,4103,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1277771.35
2017,RREO,6,B,Prefeitura Municipal de Irani - SC,4207809,SC,10202,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,820642.65
2017,RREO,6,B,Prefeitura Municipal de Irati - SC,4207858,SC,2004,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,612146.23
2017,RREO,6,B,Prefeitura Municipal de Irineópolis - SC,4207908,SC,11061,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1756631.41
2017,RREO,6,B,Prefeitura Municipal de Itajaí - SC,4208203,SC,208958,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,32553429.38
2017,RREO,6,B,Prefeitura Municipal de Itapema - SC,4208302,SC,59147,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,8167854.09
2017,RREO,6,B,Prefeitura Municipal de Itapiranga - SC,4208401,SC,16541,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,3361063.75
2017,RREO,6,B,Prefeitura Municipal de Itapoá - SC,4208450,SC,18749,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2165005.06
2017,RREO,6,B,Prefeitura Municipal de Ituporanga - SC,4208500,SC,24343,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2514284.11
2017,RREO,6,B,Prefeitura Municipal de Jaborá - SC,4208609,SC,4006,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,492520.31
2017,RREO,6,B,Prefeitura Municipal de Jaguaruna - SC,4208807,SC,19254,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1817376.08
2017,RREO,6,B,Prefeitura Municipal de Jaraguá do Sul - SC,4208906,SC,167300,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,39894578.52
2017,RREO,6,B,Prefeitura Municipal de Jardinópolis - SC,4208955,SC,1649,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,718677.14
2017,RREO,6,B,Prefeitura Municipal de Joaçaba - SC,4209003,SC,29310,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2589200.46
2017,RREO,6,B,Prefeitura Municipal de Joinville - SC,4209102,SC,569645,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,32450796.51
2017,RREO,6,B,Prefeitura Municipal de Jupiá - SC,4209177,SC,2134,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1245543.4
2017,RREO,6,B,Prefeitura Municipal de Lacerdópolis - SC,4209201,SC,2249,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,612861.57
2017,RREO,6,B,Prefeitura Municipal de Lages - SC,4209300,SC,158620,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,17781944.87
2017,RREO,6,B,Prefeitura Municipal de Laguna - SC,4209409,SC,44982,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,424126.17
2017,RREO,6,B,Prefeitura Municipal de Lajeado Grande - SC,4209458,SC,1461,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,917275.5
2017,RREO,6,B,Prefeitura Municipal de Lauro Muller - SC,4209607,SC,15073,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2127852.52
2017,RREO,6,B,Prefeitura Municipal de Lebon Régis - SC,4209706,SC,12119,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1252287.11
2017,RREO,6,B,Prefeitura Municipal de Leoberto Leal - SC,4209805,SC,3179,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,442660.51
2017,RREO,6,B,Prefeitura Municipal de Lindóia do Sul - SC,4209854,SC,4630,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,771338.39
2017,RREO,6,B,Prefeitura Municipal de Luiz Alves - SC,4210001,SC,12162,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1553074.3
2017,RREO,6,B,Prefeitura Municipal de Luzerna - SC,4210035,SC,5703,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1342090.54
2017,RREO,6,B,Prefeitura Municipal de Macieira - SC,4210050,SC,1807,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,335082.84
2017,RREO,6,B,Prefeitura Municipal de Mafra - SC,4210100,SC,55611,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,10723933.81
2017,RREO,6,B,Prefeitura Municipal de Major Gercino - SC,4210209,SC,3416,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2014373.76
2017,RREO,6,B,Prefeitura Municipal de Major Vieira - SC,4210308,SC,7957,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,862871.61
2017,RREO,6,B,Prefeitura Municipal de Maracajá - SC,4210407,SC,7051,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,895330.61
2017,RREO,6,B,Prefeitura Municipal de Maravilha - SC,4210506,SC,24712,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,8007252.89
2017,RREO,6,B,Prefeitura Municipal de Marema - SC,4210555,SC,1952,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1020508.84
2017,RREO,6,B,Prefeitura Municipal de Massaranduba - SC,4210605,SC,16240,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2086069.96
2017,RREO,6,B,Prefeitura Municipal de Matos Costa - SC,4210704,SC,2652,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,890303.7
2017,RREO,6,B,Prefeitura Municipal de Mirim Doce - SC,4210852,SC,2399,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1438018.79
2017,RREO,6,B,Prefeitura Municipal de Mondaí - SC,4211009,SC,11343,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1919954.14
2017,RREO,6,B,Prefeitura Municipal de Monte Carlo - SC,4211058,SC,9740,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,739078.39
2017,RREO,6,B,Prefeitura Municipal de Navegantes - SC,4211306,SC,74964,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,8117596
2017,RREO,6,B,Prefeitura Municipal de Nova Erechim - SC,4211405,SC,4804,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2532376.53
2017,RREO,6,B,Prefeitura Municipal de Nova Itaberaba - SC,4211454,SC,4339,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,996878.82
2017,RREO,6,B,Prefeitura Municipal de Nova Veneza - SC,4211603,SC,14654,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1018277.55
2017,RREO,6,B,Prefeitura Municipal de Orleans - SC,4211702,SC,22587,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2848199.97
2017,RREO,6,B,Prefeitura Municipal de Otacílio Costa - SC,4211751,SC,18075,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2633940.74
2017,RREO,6,B,Prefeitura Municipal de Ouro Verde - SC,4211850,SC,2254,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1381473.87
2017,RREO,6,B,Prefeitura Municipal de Paial - SC,4211876,SC,1607,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,971952.75
2017,RREO,6,B,Prefeitura Municipal de Palhoça - SC,4211900,SC,161395,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,16893623.93
2017,RREO,6,B,Prefeitura Municipal de Palma Sola - SC,4212007,SC,7604,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,928883.46
2017,RREO,6,B,Prefeitura Municipal de Palmitos - SC,4212106,SC,16257,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,837653.71
2017,RREO,6,B,Prefeitura Municipal de Passos Maia - SC,4212270,SC,4279,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,927780.97
2017,RREO,6,B,Prefeitura Municipal de Paulo Lopes - SC,4212304,SC,7282,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1856353.15
2017,RREO,6,B,Prefeitura Municipal de Penha - SC,4212502,SC,30262,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,892332.94
2017,RREO,6,B,Prefeitura Municipal de Peritiba - SC,4212601,SC,2880,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,523040.87
2017,RREO,6,B,Prefeitura Municipal de Pescaria Brava - SC,4212650,SC,9908,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1044895.69
2017,RREO,6,B,Prefeitura Municipal de Balneário Piçarras - SC,4212809,SC,21253,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,10816231.92
2017,RREO,6,B,Prefeitura Municipal de Pinhalzinho - SC,4212908,SC,19105,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2088351.93
2017,RREO,6,B,Prefeitura Municipal de Pinheiro Preto - SC,4213005,SC,3438,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,493757.78
2017,RREO,6,B,Prefeitura Municipal de Piratuba - SC,4213104,SC,4209,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1129909.5
2017,RREO,6,B,Prefeitura Municipal de Planalto Alegre - SC,4213153,SC,2823,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,773542.16
2017,RREO,6,B,Prefeitura Municipal de Ponte Alta - SC,4213302,SC,4796,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,403980.92
2017,RREO,6,B,Prefeitura Municipal de Ponte Alta do Norte - SC,4213351,SC,3405,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1111962.41
2017,RREO,6,B,Prefeitura Municipal de Ponte Serrada - SC,4213401,SC,11499,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,3875585.74
2017,RREO,6,B,Prefeitura Municipal de Porto Belo - SC,4213500,SC,19744,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,7354775.34
2017,RREO,6,B,Prefeitura Municipal de Porto União - SC,4213609,SC,35045,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,4249948.34
2017,RREO,6,B,Prefeitura Municipal de Pouso Redondo - SC,4213708,SC,16692,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2514500.8
2017,RREO,6,B,Prefeitura Municipal de Praia Grande - SC,4213807,SC,7367,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,972764.46
2017,RREO,6,B,Prefeitura Municipal de Presidente Nereu - SC,4214102,SC,2306,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,693183.82
2017,RREO,6,B,Prefeitura Municipal de Princesa - SC,4214151,SC,2891,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,853963.85
2017,RREO,6,B,Prefeitura Municipal de Princesa - SC,4214151,SC,2891,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,853963.85
2017,RREO,6,B,Prefeitura Municipal de Rancho Queimado - SC,4214300,SC,2860,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1491745.67
2017,RREO,6,B,Prefeitura Municipal de Rio dos Cedros - SC,4214706,SC,11295,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2149714.56
2017,RREO,6,B,Prefeitura Municipal de Rio do Sul - SC,4214805,SC,68217,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,10165836.98
2017,RREO,6,B,Prefeitura Municipal de Rio Fortuna - SC,4214904,SC,4594,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1309604.24
2017,RREO,6,B,Prefeitura Municipal de Rio Negrinho - SC,4215000,SC,41817,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2968620.71
2017,RREO,6,B,Prefeitura Municipal de Romelândia - SC,4215208,SC,5120,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,464096.5
2017,RREO,6,B,Prefeitura Municipal de Salete - SC,4215307,SC,7614,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1983514.61
2017,RREO,6,B,Prefeitura Municipal de Saltinho - SC,4215356,SC,3872,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,788733.93
2017,RREO,6,B,Prefeitura Municipal de Salto Veloso - SC,4215406,SC,4616,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,589013.67
2017,RREO,6,B,Prefeitura Municipal de Santa Cecília - SC,4215505,SC,16606,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,3385351.25
2017,RREO,6,B,Prefeitura Municipal de Santa Helena - SC,4215554,SC,2288,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,684343.96
2017,RREO,6,B,Prefeitura Municipal de Santa Rosa de Lima - SC,4215604,SC,2133,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,350965.03
2017,RREO,6,B,Prefeitura Municipal de Santa Terezinha - SC,4215679,SC,8855,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,1298871.51
2017,RREO,6,B,Prefeitura Municipal de São Bernardino - SC,4215752,SC,2496,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,423038.49
2017,RREO,6,B,Prefeitura Municipal de São Bento do Sul - SC,4215802,SC,81893,RREO-Anexo 01,NA,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,5875623.17
